incident_id,timestamp,type,x_m,y_m,lat,lon,severity,duration_minutes,affected_road_id
INC_00746,2024-05-15 13:58:00,road_closure,4659.91,3169.83,12.9776345,77.6168671,critical,10,road_007
INC_00747,2024-05-16 21:43:00,road_closure,3617.01,1829.64,12.9655607,77.6061155,medium,33,road_036
INC_00748,2024-05-16 22:31:00,flooding,2177.77,3879.63,12.9840291,77.591278,high,136,road_038
INC_00749,2024-05-16 05:18:00,road_closure,698.5,2668.6,12.9731189,77.5760278,low,48,road_007
INC_00750,2024-05-16 20:29:00,flooding,1980.11,4044.9,12.985518,77.5892404,low,53,road_011
INC_00751,2024-05-16 23:32:00,road_closure,846.94,434.28,12.9529899,77.5775581,medium,191,road_041
INC_00752,2024-05-16 20:31:00,traffic_accident,3546.1,58.88,12.9496079,77.6053845,medium,128,road_035
INC_00753,2024-05-17 01:04:00,flooding,726.48,642.82,12.9548686,77.5763163,critical,46,road_019
INC_00754,2024-05-17 01:00:00,traffic_accident,3493.69,2606.78,12.972562,77.6048443,low,237,road_012
INC_00755,2024-05-17 12:36:00,emergency_response,3559.55,2707.2,12.9734667,77.6055232,low,203,road_039
INC_00756,2024-05-17 19:45:00,traffic_accident,1371.18,1372.08,12.9614385,77.5829627,high,57,road_034
INC_00757,2024-05-17 04:58:00,traffic_accident,4232.73,1444.67,12.9620925,77.6124632,low,13,road_013
INC_00758,2024-05-18 08:08:00,flooding,4131.3,710.64,12.9554796,77.6114176,low,221,road_037
INC_00759,2024-05-18 12:26:00,flooding,2354.88,861.39,12.9568378,77.5931039,low,151,road_019
INC_00760,2024-05-18 01:07:00,flooding,783.99,2606.45,12.972559,77.5769092,high,206,road_013
INC_00761,2024-05-18 20:48:00,flooding,4233.56,1981.81,12.9669316,77.6124718,low,156,road_002
INC_00762,2024-05-18 12:29:00,road_closure,1205.59,491.28,12.9535034,77.5812555,high,163,road_035
INC_00763,2024-05-18 10:36:00,road_closure,1694.68,2710.79,12.973499,77.5862977,high,215,road_047
INC_00764,2024-05-19 23:15:00,construction,345.05,1897.26,12.9661699,77.572384,low,94,road_002
INC_00765,2024-05-19 19:32:00,traffic_accident,4622.0,302.28,12.9518007,77.6164763,high,44,road_018
INC_00766,2024-05-19 15:19:00,flooding,3113.53,3707.16,12.9824754,77.6009251,critical,123,road_040
INC_00767,2024-05-19 00:01:00,flooding,584.46,2178.58,12.9687043,77.5748521,high,69,road_028
INC_00768,2024-05-19 07:16:00,road_closure,626.47,3267.03,12.9785102,77.5752853,high,229,road_049
INC_00769,2024-05-20 15:27:00,emergency_response,2322.95,2852.85,12.9747788,77.5927748,low,185,road_045
INC_00770,2024-05-20 08:03:00,traffic_accident,3202.53,1992.7,12.9670297,77.6018426,high,107,road_023
INC_00771,2024-05-20 19:14:00,construction,805.99,4870.49,12.9929558,77.5771359,medium,177,road_014
INC_00772,2024-05-20 14:10:00,road_closure,376.9,2637.27,12.9728367,77.5727124,high,215,road_001
INC_00773,2024-05-20 10:46:00,emergency_response,4985.86,3262.39,12.9784683,77.6202274,low,198,road_030
INC_00774,2024-05-21 14:39:00,road_closure,4054.07,3132.54,12.9772986,77.6106213,high,77,road_013
INC_00775,2024-05-21 17:23:00,road_closure,4219.74,3818.24,12.983476,77.6123292,critical,180,road_040
INC_00776,2024-05-21 10:58:00,emergency_response,4659.7,4167.96,12.9866267,77.6168649,medium,86,road_044
INC_00777,2024-05-21 23:07:00,traffic_accident,1964.88,2614.13,12.9726282,77.5890833,medium,203,road_018
INC_00778,2024-05-21 01:54:00,construction,4026.55,3639.53,12.981866,77.6103376,critical,169,road_019
INC_00779,2024-05-21 03:28:00,flooding,2311.86,3918.94,12.9843832,77.5926604,high,23,road_012
INC_00780,2024-05-22 16:06:00,flooding,2791.27,764.41,12.955964,77.5976028,high,61,road_027
INC_00781,2024-05-22 01:26:00,traffic_accident,608.75,1089.88,12.9588962,77.5751025,low,37,road_045
INC_00782,2024-05-22 22:33:00,construction,2035.09,1154.55,12.9594789,77.5898071,medium,89,road_002
INC_00783,2024-05-22 22:11:00,traffic_accident,805.26,4129.29,12.9862783,77.5771284,medium,61,road_021
INC_00784,2024-05-22 16:58:00,flooding,996.1,187.76,12.950769,77.5790959,medium,217,road_042
INC_00785,2024-05-23 10:22:00,road_closure,1813.17,4132.0,12.9863027,77.5875193,medium,70,road_045
INC_00786,2024-05-23 11:57:00,traffic_accident,4413.38,3533.92,12.9809146,77.6143256,critical,102,road_019
INC_00787,2024-05-23 04:07:00,construction,1869.66,3033.26,12.9764042,77.5881016,critical,36,road_002
INC_00788,2024-05-23 05:03:00,construction,3239.39,1486.58,12.9624701,77.6022226,medium,117,road_017
INC_00789,2024-05-23 16:11:00,construction,3154.93,3838.09,12.9836549,77.6013519,critical,227,road_002
INC_00790,2024-05-24 13:59:00,emergency_response,1726.29,1765.43,12.9649823,77.5866236,low,50,road_029
INC_00791,2024-05-24 20:37:00,flooding,339.84,1712.96,12.9645096,77.5723303,low,196,road_032
INC_00792,2024-05-24 00:20:00,road_closure,4653.61,382.6,12.9525243,77.6168022,critical,62,road_009
INC_00793,2024-05-24 08:57:00,emergency_response,3393.09,1712.68,12.964507,77.6038072,medium,22,road_009
INC_00794,2024-05-24 12:46:00,road_closure,3758.96,2359.85,12.9703374,77.607579,high,75,road_014
INC_00795,2024-05-25 19:19:00,road_closure,228.42,3385.09,12.9795738,77.5711817,medium,202,road_005
INC_00796,2024-05-25 04:13:00,traffic_accident,4465.85,2526.5,12.9718387,77.6148665,critical,194,road_010
INC_00797,2024-05-25 05:37:00,construction,4470.54,2627.3,12.9727469,77.6149149,high,98,road_011
INC_00798,2024-05-25 14:50:00,traffic_accident,842.48,1347.68,12.9612187,77.5775121,low,31,road_012
INC_00799,2024-05-25 07:29:00,flooding,929.84,2290.67,12.9697141,77.5784128,medium,12,road_039
INC_00800,2024-05-25 12:42:00,flooding,4886.98,2206.66,12.9689573,77.6192081,critical,224,road_012
INC_00801,2024-05-26 19:36:00,construction,932.61,3172.34,12.9776571,77.5784414,low,29,road_026
INC_00802,2024-05-26 09:32:00,emergency_response,1488.91,1830.83,12.9655714,77.5841764,low,229,road_026
INC_00803,2024-05-26 16:22:00,flooding,399.83,2862.86,12.974869,77.5729488,critical,104,road_020
INC_00804,2024-05-26 22:45:00,construction,4049.46,4014.33,12.9852426,77.6105738,high,221,road_014
INC_00805,2024-05-26 04:12:00,traffic_accident,540.17,808.67,12.9563628,77.5743956,high,13,road_027
INC_00806,2024-05-26 05:11:00,road_closure,4501.58,3477.69,12.980408,77.6152349,critical,85,road_008
INC_00807,2024-05-27 23:51:00,flooding,1348.47,4176.3,12.9867018,77.5827286,critical,201,road_019
INC_00808,2024-05-27 04:09:00,traffic_accident,4523.37,1985.19,12.9669621,77.6154595,high,171,road_026
INC_00809,2024-05-27 11:39:00,road_closure,3474.94,3409.16,12.9797907,77.6046509,medium,187,road_026
INC_00810,2024-05-27 06:29:00,construction,2532.69,1822.69,12.9654981,77.594937,high,16,road_001
INC_00811,2024-05-27 18:27:00,road_closure,1025.28,4133.25,12.986314,77.5793967,critical,175,road_020
INC_00812,2024-05-28 03:44:00,emergency_response,1912.18,497.95,12.9535635,77.58854,low,41,road_037
INC_00813,2024-05-28 03:34:00,emergency_response,1000.39,2840.93,12.9746714,77.5791401,high,187,road_022
INC_00814,2024-05-28 19:42:00,emergency_response,368.11,3020.26,12.976287,77.5726218,critical,41,road_026
INC_00815,2024-05-28 22:31:00,traffic_accident,4883.37,2319.52,12.9699741,77.6191708,critical,71,road_016
INC_00816,2024-05-28 19:36:00,flooding,4597.25,1335.54,12.9611093,77.6162212,low,20,road_023
INC_00817,2024-05-29 12:53:00,construction,1754.78,3099.0,12.9769964,77.5869173,medium,164,road_031
INC_00818,2024-05-29 05:13:00,road_closure,859.5,3582.83,12.9813553,77.5776877,low,42,road_010
INC_00819,2024-05-29 02:30:00,construction,2388.04,3324.6,12.9790288,77.5934457,critical,110,road_005
INC_00820,2024-05-29 15:39:00,flooding,215.86,3290.49,12.9787215,77.5710522,critical,90,road_045
INC_00821,2024-05-29 09:03:00,traffic_accident,2156.4,426.71,12.9529217,77.5910578,critical,195,road_013
INC_00822,2024-05-30 06:09:00,construction,1475.76,3807.55,12.9833797,77.5840408,medium,134,road_030
INC_00823,2024-05-30 18:00:00,traffic_accident,478.83,3381.49,12.9795414,77.5737632,high,39,road_002
INC_00824,2024-05-30 05:54:00,road_closure,2531.41,922.27,12.9573862,77.5949238,medium,160,road_030
INC_00825,2024-05-30 17:35:00,road_closure,4003.46,2672.58,12.9731547,77.6100995,medium,80,road_045
INC_00826,2024-05-30 06:14:00,traffic_accident,2801.01,4885.88,12.9930944,77.5977032,high,34,road_040
INC_00827,2024-05-31 14:05:00,road_closure,2950.79,3835.59,12.9836324,77.5992473,low,50,road_028
INC_00828,2024-05-31 07:18:00,construction,1539.15,1054.86,12.9585807,77.5846943,medium,119,road_025
INC_00829,2024-05-31 03:30:00,emergency_response,2045.04,80.48,12.9498025,77.5899097,medium,181,road_048
INC_00830,2024-05-31 15:09:00,traffic_accident,1722.55,789.84,12.9561931,77.5865851,high,126,road_027
INC_00831,2024-05-31 21:36:00,construction,4116.34,2381.89,12.9705359,77.6112633,medium,124,road_012
INC_00832,2024-05-31 18:27:00,traffic_accident,1877.91,4461.32,12.9892696,77.5881867,medium,88,road_005
INC_00833,2024-06-01 16:12:00,traffic_accident,4595.92,4030.0,12.9853838,77.6162074,high,63,road_041
INC_00834,2024-06-01 18:47:00,flooding,4008.83,1440.2,12.9620522,77.6101549,medium,230,road_040
INC_00835,2024-06-01 02:43:00,road_closure,3088.15,2220.74,12.9690841,77.6006634,critical,223,road_037
INC_00836,2024-06-01 16:45:00,road_closure,3942.21,4321.47,12.9880096,77.6094681,high,175,road_043
INC_00837,2024-06-01 01:47:00,road_closure,1041.73,1683.96,12.9642483,77.5795663,medium,127,road_050
INC_00838,2024-06-01 20:27:00,emergency_response,2003.4,4862.49,12.9928837,77.5894804,medium,239,road_024
INC_00839,2024-06-02 19:32:00,traffic_accident,4832.56,1626.79,12.9637333,77.618647,critical,23,road_017
INC_00840,2024-06-02 03:22:00,emergency_response,2432.65,1066.69,12.9586873,77.5939056,critical,71,road_027
INC_00841,2024-06-02 06:17:00,traffic_accident,157.51,2424.74,12.9709219,77.5704506,critical,147,road_048
INC_00842,2024-06-02 18:23:00,construction,2621.5,3083.85,12.9768599,77.5958525,medium,82,road_032
INC_00843,2024-06-02 17:44:00,construction,1699.21,2773.92,12.9740677,77.5863444,low,166,road_013
INC_00844,2024-06-03 08:27:00,emergency_response,3955.28,2602.05,12.9725193,77.6096029,low,201,road_031
INC_00845,2024-06-03 22:49:00,construction,1901.31,4009.45,12.9851986,77.588428,low,138,road_012
INC_00846,2024-06-03 16:03:00,emergency_response,2798.92,4276.64,12.9876057,77.5976817,high,31,road_047
INC_00847,2024-06-03 23:15:00,emergency_response,46.29,2106.09,12.9680513,77.5693041,critical,117,road_042
INC_00848,2024-06-03 01:43:00,traffic_accident,2698.91,565.64,12.9541733,77.5966506,critical,48,road_042
INC_00849,2024-06-04 15:33:00,traffic_accident,2973.12,2507.57,12.9716682,77.5994775,low,174,road_001
INC_00850,2024-06-04 18:00:00,road_closure,3729.9,1575.25,12.9632689,77.6072794,low,177,road_002
INC_00851,2024-06-04 01:19:00,traffic_accident,4811.46,1658.23,12.9640165,77.6184295,critical,148,road_030
INC_00852,2024-06-04 19:34:00,construction,538.07,1527.66,12.9628402,77.5743739,critical,81,road_032
INC_00853,2024-06-04 18:56:00,traffic_accident,16.35,2803.79,12.9743368,77.5689954,high,126,road_046
INC_00854,2024-06-05 13:30:00,traffic_accident,32.9,2868.52,12.97492,77.569166,critical,122,road_033
INC_00855,2024-06-05 14:38:00,road_closure,2392.78,4720.57,12.9916052,77.5934946,high,202,road_011
INC_00856,2024-06-05 10:04:00,road_closure,3719.38,1016.95,12.9582392,77.607171,low,43,road_005
INC_00857,2024-06-05 20:23:00,flooding,960.8,4137.76,12.9863546,77.5787319,medium,217,road_040
INC_00858,2024-06-05 10:57:00,traffic_accident,4460.56,4889.98,12.9931313,77.614812,low,184,road_024
INC_00859,2024-06-06 20:23:00,traffic_accident,3103.36,1875.24,12.9659715,77.6008202,low,230,road_013
INC_00860,2024-06-06 08:11:00,road_closure,122.82,4508.82,12.9896974,77.570093,critical,28,road_025
INC_00861,2024-06-06 04:08:00,flooding,4988.32,1460.36,12.9622338,77.6202528,medium,57,road_040
INC_00862,2024-06-06 10:04:00,emergency_response,449.17,801.18,12.9562953,77.5734574,medium,190,road_003
INC_00863,2024-06-06 07:49:00,flooding,226.46,2092.43,12.9679282,77.5711615,low,174,road_035
INC_00864,2024-06-07 08:04:00,emergency_response,1470.15,1958.64,12.9667229,77.583983,high,194,road_005
INC_00865,2024-06-07 10:42:00,flooding,1942.89,911.07,12.9572853,77.5888566,critical,110,road_048
INC_00866,2024-06-07 17:42:00,construction,2940.78,1050.92,12.9585452,77.5991441,low,142,road_036
INC_00867,2024-06-07 09:58:00,flooding,2363.3,4059.59,12.9856504,77.5931907,low,237,road_031
INC_00868,2024-06-07 11:41:00,emergency_response,3222.53,3130.96,12.9772844,77.6020488,medium,156,road_019
INC_00869,2024-06-08 10:16:00,emergency_response,4967.46,3748.23,12.9828453,77.6200378,low,159,road_018
INC_00870,2024-06-08 04:13:00,emergency_response,3344.48,523.9,12.9537973,77.603306,high,151,road_009
INC_00871,2024-06-08 23:27:00,emergency_response,4942.18,1971.5,12.9668388,77.6197771,high,168,road_045
INC_00872,2024-06-08 01:13:00,construction,836.46,4545.24,12.9900256,77.5774501,high,126,road_018
INC_00873,2024-06-08 08:37:00,construction,2032.63,4796.85,12.9922924,77.5897817,critical,162,road_017
INC_00874,2024-06-09 10:50:00,emergency_response,3131.47,2456.74,12.9712102,77.60111,low,35,road_023
INC_00875,2024-06-09 15:08:00,flooding,3090.63,3605.8,12.9815622,77.6006889,medium,76,road_037
INC_00876,2024-06-09 00:22:00,road_closure,1660.09,514.91,12.9537163,77.5859412,high,29,road_049
INC_00877,2024-06-09 16:17:00,construction,4129.83,4061.69,12.9856693,77.6114024,medium,77,road_045
INC_00878,2024-06-09 07:41:00,flooding,4233.17,1110.95,12.959086,77.6124677,critical,79,road_002
INC_00879,2024-06-09 07:23:00,flooding,4763.96,4288.66,12.9877141,77.6179398,low,63,road_035
INC_00880,2024-06-10 15:13:00,flooding,2537.09,1535.59,12.9629116,77.5949824,critical,170,road_038
INC_00881,2024-06-10 09:06:00,traffic_accident,2605.95,4399.98,12.9887169,77.5956923,critical,44,road_008
INC_00882,2024-06-10 11:22:00,emergency_response,1927.81,4200.69,12.9869215,77.5887011,critical,78,road_029
INC_00883,2024-06-10 09:52:00,emergency_response,4033.25,2889.05,12.9751049,77.6104067,low,198,road_009
INC_00884,2024-06-10 03:31:00,emergency_response,1811.52,1045.67,12.9584979,77.5875023,medium,107,road_049
INC_00885,2024-06-10 10:51:00,traffic_accident,3043.12,31.63,12.9493624,77.6001992,low,221,road_028
INC_00886,2024-06-11 22:19:00,flooding,2962.06,1903.4,12.9662252,77.5993635,medium,172,road_029
INC_00887,2024-06-11 12:01:00,emergency_response,3137.6,3236.87,12.9782384,77.6011732,critical,66,road_001
INC_00888,2024-06-11 03:44:00,construction,2574.06,2842.01,12.9746812,77.5953635,medium,130,road_045
INC_00889,2024-06-11 09:15:00,road_closure,1822.25,2833.71,12.9746064,77.5876129,critical,235,road_016
INC_00890,2024-06-11 21:51:00,construction,282.55,4963.38,12.9937926,77.5717397,medium,207,road_027
INC_00891,2024-06-11 15:33:00,construction,2837.41,268.53,12.9514966,77.5980784,critical,89,road_037
INC_00892,2024-06-12 12:46:00,emergency_response,3789.71,4236.75,12.9872464,77.6078959,critical,162,road_016
INC_00893,2024-06-12 14:21:00,traffic_accident,4924.5,4031.11,12.9853937,77.6195948,high,238,road_043
INC_00894,2024-06-12 10:49:00,construction,3531.21,1577.81,12.963292,77.605231,high,50,road_039
INC_00895,2024-06-12 14:14:00,emergency_response,3335.87,1614.76,12.9636248,77.6032172,critical,132,road_025
INC_00896,2024-06-12 21:53:00,traffic_accident,4430.46,3079.13,12.9768174,77.6145016,high,223,road_015
INC_00897,2024-06-13 00:52:00,construction,3381.1,4297.78,12.9877962,77.6036836,low,51,road_023
INC_00898,2024-06-13 05:02:00,traffic_accident,351.03,47.12,12.949502,77.5724456,critical,198,road_026
INC_00899,2024-06-13 09:55:00,flooding,3613.21,2546.4,12.9720181,77.6060764,critical,158,road_021
INC_00900,2024-06-13 22:42:00,traffic_accident,4330.96,1505.3,12.9626387,77.6134759,critical,110,road_038
INC_00901,2024-06-13 04:38:00,emergency_response,3406.84,4834.39,12.9926305,77.6039489,low,31,road_002
INC_00902,2024-06-13 02:35:00,flooding,4341.18,4995.55,12.9940825,77.6135812,critical,197,road_042
INC_00903,2024-06-14 10:54:00,road_closure,804.6,210.64,12.9509751,77.5771217,low,53,road_041
INC_00904,2024-06-14 04:37:00,traffic_accident,1190.02,4951.97,12.9936899,77.581095,critical,11,road_020
INC_00905,2024-06-14 15:03:00,construction,763.06,1446.13,12.9621057,77.5766934,low,178,road_011
INC_00906,2024-06-14 16:02:00,emergency_response,3945.71,2354.27,12.9702871,77.6095043,medium,231,road_043
INC_00907,2024-06-14 14:40:00,flooding,3543.28,2336.9,12.9701306,77.6053554,low,134,road_028
INC_00908,2024-06-14 15:54:00,construction,758.12,4612.7,12.9906333,77.5766425,critical,108,road_003
INC_00909,2024-06-15 09:57:00,emergency_response,398.15,2184.59,12.9687584,77.5729315,medium,111,road_047
INC_00910,2024-06-15 22:21:00,road_closure,3326.58,3557.27,12.981125,77.6031215,medium,48,road_034
INC_00911,2024-06-15 22:16:00,flooding,3332.71,3080.59,12.9768305,77.6031846,medium,169,road_012
INC_00912,2024-06-15 01:48:00,flooding,355.4,944.93,12.9575904,77.5724907,low,197,road_042
INC_00913,2024-06-15 07:04:00,flooding,1843.35,4065.46,12.9857032,77.5878304,critical,151,road_016
INC_00914,2024-06-16 08:54:00,flooding,3330.12,4069.96,12.9857438,77.6031579,high,85,road_036
INC_00915,2024-06-16 09:32:00,flooding,2718.68,4254.65,12.9874076,77.5968544,low,45,road_009
INC_00916,2024-06-16 11:58:00,construction,2496.22,3833.68,12.9836152,77.5945611,medium,137,road_014
INC_00917,2024-06-16 00:57:00,flooding,61.83,4835.8,12.9926433,77.5694642,high,210,road_005
INC_00918,2024-06-16 03:11:00,emergency_response,1339.9,4478.9,12.9894279,77.5826402,high,238,road_045
INC_00919,2024-06-16 00:26:00,traffic_accident,999.15,775.0,12.9560595,77.5791274,high,95,road_016
INC_00920,2024-06-17 14:05:00,traffic_accident,1410.72,505.99,12.9536359,77.5833703,critical,180,road_026
INC_00921,2024-06-17 06:58:00,construction,3673.83,1018.75,12.9582554,77.6067013,critical,29,road_040
INC_00922,2024-06-17 09:22:00,construction,1000.49,2374.73,12.9704715,77.5791411,critical,84,road_016
INC_00923,2024-06-17 13:45:00,emergency_response,252.67,4220.38,12.9870989,77.5714316,low,122,road_006
INC_00924,2024-06-17 15:44:00,traffic_accident,4599.37,2803.43,12.9743336,77.616243,high,96,road_037
INC_00925,2024-06-18 20:45:00,emergency_response,3122.7,1808.3,12.9653685,77.6010196,low,144,road_035
INC_00926,2024-06-18 05:58:00,traffic_accident,1374.16,1436.2,12.9620162,77.5829934,low,195,road_046
INC_00927,2024-06-18 15:28:00,road_closure,4221.76,4027.13,12.9853579,77.6123501,medium,46,road_009
INC_00928,2024-06-18 21:29:00,traffic_accident,2885.82,2892.2,12.9751334,77.5985775,high,206,road_009
INC_00929,2024-06-18 09:03:00,road_closure,3354.75,3565.48,12.9811989,77.6034118,high,57,road_049
INC_00930,2024-06-19 01:46:00,construction,2936.47,977.78,12.9578863,77.5990997,low,59,road_026
INC_00931,2024-06-19 06:46:00,emergency_response,1160.85,2783.08,12.9741503,77.5807943,medium,154,road_037
INC_00932,2024-06-19 13:07:00,construction,2399.38,973.96,12.9578519,77.5935627,critical,113,road_037
INC_00933,2024-06-19 20:43:00,road_closure,4174.74,2529.53,12.9718661,77.6118654,low,99,road_030
INC_00934,2024-06-19 19:54:00,traffic_accident,2202.83,4579.44,12.9903337,77.5915364,critical,31,road_040
INC_00935,2024-06-19 18:50:00,flooding,3363.83,2531.66,12.9718852,77.6035055,medium,174,road_027
INC_00936,2024-06-20 18:32:00,construction,1680.31,3220.61,12.9780919,77.5861495,high,213,road_038
