x_m,y_m,elevation_m
1565.66,1363.64,920.636
1565.66,1414.14,917.211
1565.66,1464.65,915.32
1565.66,1515.15,915.058
1565.66,1565.66,914.273
1565.66,1616.16,910.021
1565.66,1666.67,915.634
1565.66,1717.17,911.916
1565.66,1767.68,911.942
1565.66,1818.18,912.217
1565.66,1868.69,907.569
1565.66,1919.19,909.896
1565.66,1969.7,907.796
1565.66,2020.2,909.453
1565.66,2070.71,902.983
1565.66,2121.21,906.567
1565.66,2171.72,905.141
1565.66,2222.22,906.846
1565.66,2272.73,906.613
1565.66,2323.23,904.006
1565.66,2373.74,903.803
1565.66,2424.24,904.871
1565.66,2474.75,903.224
1565.66,2525.25,906.685
1565.66,2575.76,904.307
1565.66,2626.26,899.335
1565.66,2676.77,904.562
1565.66,2727.27,903.456
1565.66,2777.78,902.55
1565.66,2828.28,903.673
1565.66,2878.79,906.757
1565.66,2929.29,909.64
1565.66,2979.8,908.105
1565.66,3030.3,906.812
1565.66,3080.81,909.53
1565.66,3131.31,908.34
1565.66,3181.82,908.55
1565.66,3232.32,908.353
1565.66,3282.83,907.917
1565.66,3333.33,911.434
1565.66,3383.84,913.355
1565.66,3434.34,913.697
1565.66,3484.85,913.935
1565.66,3535.35,913.773
1565.66,3585.86,917.796
1565.66,3636.36,914.873
1565.66,3686.87,919.998
1565.66,3737.37,917.385
1565.66,3787.88,918.832
1565.66,3838.38,918.348
1565.66,3888.89,921.22
1565.66,3939.39,925.104
1565.66,3989.9,925.104
1565.66,4040.4,926.932
1565.66,4090.91,926.903
1565.66,4141.41,924.51
1565.66,4191.92,926.889
1565.66,4242.42,926.793
1565.66,4292.93,931.784
1565.66,4343.43,927.462
1565.66,4393.94,932.337
1565.66,4444.44,932.987
1565.66,4494.95,935.467
1565.66,4545.45,931.549
1565.66,4595.96,934.304
1565.66,4646.46,937.902
1565.66,4696.97,932.509
1565.66,4747.47,931.026
1565.66,4797.98,930.632
1565.66,4848.48,936.055
1565.66,4898.99,931.043
1565.66,4949.49,934.186
1565.66,5000.0,935.866
1616.16,0.0,935.35
1616.16,50.51,935.8
1616.16,101.01,935.305
1616.16,151.52,937.269
1616.16,202.02,932.599
1616.16,252.53,932.884
1616.16,303.03,932.371
1616.16,353.54,935.199
1616.16,404.04,934.907
1616.16,454.55,933.525
1616.16,505.05,934.455
1616.16,555.56,929.149
1616.16,606.06,934.211
1616.16,656.57,933.251
1616.16,707.07,930.963
1616.16,757.58,932.305
1616.16,808.08,924.643
1616.16,858.59,926.09
1616.16,909.09,924.822
1616.16,959.6,926.865
1616.16,1010.1,922.429
1616.16,1060.61,925.133
1616.16,1111.11,925.434
1616.16,1161.62,923.147
1616.16,1212.12,921.381
1616.16,1262.63,917.891
1616.16,1313.13,917.227
1616.16,1363.64,920.478
1616.16,1414.14,918.604
1616.16,1464.65,916.045
1616.16,1515.15,914.38
1616.16,1565.66,910.277
1616.16,1616.16,911.321
1616.16,1666.67,916.446
1616.16,1717.17,909.253
1616.16,1767.68,911.415
1616.16,1818.18,912.309
1616.16,1868.69,907.081
1616.16,1919.19,909.298
1616.16,1969.7,910.187
1616.16,2020.2,907.764
1616.16,2070.71,912.954
1616.16,2121.21,903.408
1616.16,2171.72,908.443
1616.16,2222.22,905.616
1616.16,2272.73,907.196
1616.16,2323.23,906.283
1616.16,2373.74,903.741
1616.16,2424.24,905.53
1616.16,2474.75,901.281
1616.16,2525.25,906.188
1616.16,2575.76,905.621
1616.16,2626.26,906.406
1616.16,2676.77,907.408
1616.16,2727.27,906.248
1616.16,2777.78,906.088
1616.16,2828.28,904.365
1616.16,2878.79,905.094
1616.16,2929.29,909.336
1616.16,2979.8,910.331
1616.16,3030.3,907.528
1616.16,3080.81,908.69
1616.16,3131.31,907.428
1616.16,3181.82,912.265
1616.16,3232.32,911.972
1616.16,3282.83,915.283
1616.16,3333.33,910.437
1616.16,3383.84,912.262
1616.16,3434.34,914.333
1616.16,3484.85,916.04
1616.16,3535.35,915.213
1616.16,3585.86,914.813
1616.16,3636.36,919.25
1616.16,3686.87,919.867
1616.16,3737.37,917.537
1616.16,3787.88,923.027
1616.16,3838.38,923.602
1616.16,3888.89,922.471
1616.16,3939.39,923.293
1616.16,3989.9,925.161
1616.16,4040.4,923.232
1616.16,4090.91,925.898
1616.16,4141.41,922.393
1616.16,4191.92,929.283
1616.16,4242.42,925.21
1616.16,4292.93,932.109
1616.16,4343.43,929.175
1616.16,4393.94,930.106
1616.16,4444.44,929.925
1616.16,4494.95,931.212
1616.16,4545.45,935.185
1616.16,4595.96,927.883
1616.16,4646.46,935.872
1616.16,4696.97,934.4
1616.16,4747.47,931.662
1616.16,4797.98,932.221
1616.16,4848.48,937.962
1616.16,4898.99,932.898
1616.16,4949.49,932.603
1616.16,5000.0,937.246
1666.67,0.0,935.585
1666.67,50.51,933.002
1666.67,101.01,935.222
1666.67,151.52,932.588
1666.67,202.02,936.634
1666.67,252.53,936.29
1666.67,303.03,934.909
1666.67,353.54,934.19
1666.67,404.04,936.558
1666.67,454.55,932.551
1666.67,505.05,929.653
1666.67,555.56,932.333
1666.67,606.06,934.978
1666.67,656.57,928.104
1666.67,707.07,928.698
1666.67,757.58,929.503
1666.67,808.08,927.777
1666.67,858.59,925.103
1666.67,909.09,928.465
1666.67,959.6,929.991
1666.67,1010.1,924.85
1666.67,1060.61,921.739
1666.67,1111.11,919.524
1666.67,1161.62,922.202
1666.67,1212.12,922.95
1666.67,1262.63,920.746
1666.67,1313.13,918.845
1666.67,1363.64,916.729
1666.67,1414.14,914.79
1666.67,1464.65,917.721
1666.67,1515.15,916.972
1666.67,1565.66,911.166
1666.67,1616.16,916.571
1666.67,1666.67,913.7
1666.67,1717.17,914.541
1666.67,1767.68,908.28
1666.67,1818.18,907.491
1666.67,1868.69,909.221
1666.67,1919.19,909.863
1666.67,1969.7,911.832
1666.67,2020.2,909.08
1666.67,2070.71,906.66
1666.67,2121.21,904.621
1666.67,2171.72,908.715
1666.67,2222.22,903.961
1666.67,2272.73,908.838
1666.67,2323.23,904.761
1666.67,2373.74,908.317
1666.67,2424.24,906.359
1666.67,2474.75,904.652
1666.67,2525.25,903.871
1666.67,2575.76,904.272
1666.67,2626.26,905.914
1666.67,2676.77,905.375
1666.67,2727.27,904.254
1666.67,2777.78,905.389
1666.67,2828.28,906.213
1666.67,2878.79,902.189
1666.67,2929.29,907.807
1666.67,2979.8,905.428
1666.67,3030.3,905.627
1666.67,3080.81,905.152
1666.67,3131.31,905.578
1666.67,3181.82,907.137
1666.67,3232.32,909.152
1666.67,3282.83,915.236
1666.67,3333.33,911.071
1666.67,3383.84,913.303
1666.67,3434.34,914.6
1666.67,3484.85,914.938
1666.67,3535.35,915.418
1666.67,3585.86,914.097
1666.67,3636.36,920.318
1666.67,3686.87,921.968
1666.67,3737.37,915.933
1666.67,3787.88,918.197
1666.67,3838.38,920.631
1666.67,3888.89,920.202
1666.67,3939.39,924.074
1666.67,3989.9,922.525
1666.67,4040.4,929.214
1666.67,4090.91,928.148
1666.67,4141.41,927.051
1666.67,4191.92,929.513
1666.67,4242.42,930.473
1666.67,4292.93,927.903
1666.67,4343.43,928.132
1666.67,4393.94,930.614
1666.67,4444.44,932.833
1666.67,4494.95,931.995
1666.67,4545.45,929.123
1666.67,4595.96,931.182
1666.67,4646.46,933.099
1666.67,4696.97,933.502
1666.67,4747.47,937.95
1666.67,4797.98,931.528
1666.67,4848.48,935.549
1666.67,4898.99,937.696
1666.67,4949.49,939.382
1666.67,5000.0,934.091
1717.17,0.0,935.769
1717.17,50.51,935.896
1717.17,101.01,935.058
1717.17,151.52,934.32
1717.17,202.02,935.182
1717.17,252.53,928.981
1717.17,303.03,935.087
1717.17,353.54,933.597
1717.17,404.04,932.468
1717.17,454.55,936.523
1717.17,505.05,930.545
1717.17,555.56,930.506
1717.17,606.06,934.667
1717.17,656.57,928.348
1717.17,707.07,928.199
1717.17,757.58,928.254
1717.17,808.08,929.444
1717.17,858.59,927.361
1717.17,909.09,923.514
1717.17,959.6,924.164
1717.17,1010.1,923.121
1717.17,1060.61,923.271
1717.17,1111.11,923.351
1717.17,1161.62,922.4
1717.17,1212.12,917.068
1717.17,1262.63,921.802
1717.17,1313.13,919.233
1717.17,1363.64,920.555
1717.17,1414.14,917.74
1717.17,1464.65,918.132
1717.17,1515.15,915.956
1717.17,1565.66,916.827
1717.17,1616.16,914.314
1717.17,1666.67,912.234
1717.17,1717.17,916.165
1717.17,1767.68,912.621
1717.17,1818.18,911.248
1717.17,1868.69,906.845
1717.17,1919.19,906.159
1717.17,1969.7,908.703
1717.17,2020.2,907.837
1717.17,2070.71,905.795
1717.17,2121.21,906.834
1717.17,2171.72,909.31
1717.17,2222.22,907.159
1717.17,2272.73,903.177
1717.17,2323.23,904.984
1717.17,2373.74,903.404
1717.17,2424.24,904.104
1717.17,2474.75,903.976
1717.17,2525.25,903.833
1717.17,2575.76,902.322
1717.17,2626.26,904.68
1717.17,2676.77,903.977
1717.17,2727.27,899.461
1717.17,2777.78,909.704
1717.17,2828.28,908.112
1717.17,2878.79,905.572
1717.17,2929.29,906.807
1717.17,2979.8,904.922
1717.17,3030.3,911.203
1717.17,3080.81,912.2
1717.17,3131.31,909.358
1717.17,3181.82,911.773
1717.17,3232.32,910.799
1717.17,3282.83,908.534
1717.17,3333.33,911.177
1717.17,3383.84,913.089
1717.17,3434.34,912.768
1717.17,3484.85,914.116
1717.17,3535.35,915.268
1717.17,3585.86,916.204
1717.17,3636.36,917.398
1717.17,3686.87,916.111
1717.17,3737.37,917.742
1717.17,3787.88,917.554
1717.17,3838.38,923.024
1717.17,3888.89,917.797
1717.17,3939.39,925.247
1717.17,3989.9,926.632
1717.17,4040.4,924.157
1717.17,4090.91,920.438
1717.17,4141.41,925.782
1717.17,4191.92,927.209
1717.17,4242.42,926.118
1717.17,4292.93,927.878
1717.17,4343.43,932.702
1717.17,4393.94,931.666
1717.17,4444.44,929.138
1717.17,4494.95,928.399
1717.17,4545.45,931.501
1717.17,4595.96,932.238
1717.17,4646.46,934.117
1717.17,4696.97,932.46
1717.17,4747.47,934.906
1717.17,4797.98,938.048
1717.17,4848.48,936.047
1717.17,4898.99,934.5
1717.17,4949.49,934.35
1717.17,5000.0,934.065
1767.68,0.0,936.975
1767.68,50.51,933.329
1767.68,101.01,934.585
1767.68,151.52,934.448
1767.68,202.02,933.134
1767.68,252.53,931.128
1767.68,303.03,934.196
1767.68,353.54,933.051
1767.68,404.04,933.741
1767.68,454.55,931.19
1767.68,505.05,934.164
1767.68,555.56,929.386
1767.68,606.06,933.935
1767.68,656.57,926.344
1767.68,707.07,929.996
1767.68,757.58,929.327
1767.68,808.08,925.999
1767.68,858.59,927.622
1767.68,909.09,928.486
1767.68,959.6,920.622
1767.68,1010.1,925.169
1767.68,1060.61,918.266
1767.68,1111.11,920.396
1767.68,1161.62,924.649
1767.68,1212.12,919.284
1767.68,1262.63,917.154
1767.68,1313.13,918.159
1767.68,1363.64,921.749
1767.68,1414.14,913.016
1767.68,1464.65,913.655
1767.68,1515.15,917.845
1767.68,1565.66,917.678
1767.68,1616.16,912.89
1767.68,1666.67,909.78
1767.68,1717.17,915.639
1767.68,1767.68,913.859
1767.68,1818.18,911.286
1767.68,1868.69,907.6
1767.68,1919.19,908.465
1767.68,1969.7,907.624
1767.68,2020.2,908.035
1767.68,2070.71,909.753
1767.68,2121.21,908.138
1767.68,2171.72,903.805
1767.68,2222.22,908.348
1767.68,2272.73,905.913
1767.68,2323.23,906.409
1767.68,2373.74,907.774
1767.68,2424.24,902.483
1767.68,2474.75,904.559
1767.68,2525.25,903.552
1767.68,2575.76,901.524
1767.68,2626.26,905.456
1767.68,2676.77,909.949
1767.68,2727.27,901.467
1767.68,2777.78,905.361
1767.68,2828.28,907.043
1767.68,2878.79,906.398
1767.68,2929.29,906.37
1767.68,2979.8,904.494
1767.68,3030.3,908.104
1767.68,3080.81,906.719
1767.68,3131.31,904.492
1767.68,3181.82,911.943
1767.68,3232.32,912.192
1767.68,3282.83,911.138
1767.68,3333.33,912.286
1767.68,3383.84,914.801
1767.68,3434.34,913.953
1767.68,3484.85,916.189
1767.68,3535.35,914.683
1767.68,3585.86,918.817
1767.68,3636.36,917.763
1767.68,3686.87,918.447
1767.68,3737.37,916.464
1767.68,3787.88,920.524
1767.68,3838.38,919.232
1767.68,3888.89,920.56
1767.68,3939.39,921.137
1767.68,3989.9,921.554
1767.68,4040.4,928.839
1767.68,4090.91,928.135
1767.68,4141.41,930.172
1767.68,4191.92,924.719
1767.68,4242.42,928.11
1767.68,4292.93,926.149
1767.68,4343.43,928.078
1767.68,4393.94,928.327
1767.68,4444.44,933.294
1767.68,4494.95,930.63
1767.68,4545.45,934.119
1767.68,4595.96,933.701
1767.68,4646.46,937.56
1767.68,4696.97,930.4
1767.68,4747.47,936.229
1767.68,4797.98,936.298
1767.68,4848.48,932.297
1767.68,4898.99,936.438
1767.68,4949.49,935.216
1767.68,5000.0,934.15
1818.18,0.0,932.743
1818.18,50.51,932.923
1818.18,101.01,938.371
1818.18,151.52,934.124
1818.18,202.02,935.48
1818.18,252.53,932.068
1818.18,303.03,931.768
1818.18,353.54,935.114
1818.18,404.04,929.819
1818.18,454.55,931.204
1818.18,505.05,931.568
1818.18,555.56,931.14
1818.18,606.06,929.93
1818.18,656.57,930.408
1818.18,707.07,930.29
1818.18,757.58,929.623
1818.18,808.08,925.396
1818.18,858.59,925.982
1818.18,909.09,928.094
1818.18,959.6,926.623
1818.18,1010.1,921.195
1818.18,1060.61,923.733
1818.18,1111.11,918.148
1818.18,1161.62,921.262
1818.18,1212.12,924.021
1818.18,1262.63,917.383
1818.18,1313.13,916.664
1818.18,1363.64,918.919
1818.18,1414.14,913.371
1818.18,1464.65,914.269
1818.18,1515.15,915.821
1818.18,1565.66,912.471
1818.18,1616.16,912.403
1818.18,1666.67,913.524
1818.18,1717.17,912.068
1818.18,1767.68,910.981
1818.18,1818.18,909.027
1818.18,1868.69,909.743
1818.18,1919.19,908.093
1818.18,1969.7,908.638
1818.18,2020.2,906.157
1818.18,2070.71,906.263
1818.18,2121.21,904.177
1818.18,2171.72,905.668
1818.18,2222.22,903.751
1818.18,2272.73,902.836
1818.18,2323.23,905.33
1818.18,2373.74,905.044
1818.18,2424.24,906.05
1818.18,2474.75,903.546
1818.18,2525.25,905.209
1818.18,2575.76,905.538
1818.18,2626.26,905.43
1818.18,2676.77,903.052
1818.18,2727.27,905.223
1818.18,2777.78,905.932
1818.18,2828.28,905.553
1818.18,2878.79,901.757
1818.18,2929.29,906.695
1818.18,2979.8,911.295
1818.18,3030.3,906.696
1818.18,3080.81,906.554
1818.18,3131.31,909.396
1818.18,3181.82,909.956
1818.18,3232.32,912.438
1818.18,3282.83,908.296
1818.18,3333.33,913.068
1818.18,3383.84,913.611
1818.18,3434.34,912.998
1818.18,3484.85,914.836
1818.18,3535.35,917.115
1818.18,3585.86,917.715
1818.18,3636.36,914.613
1818.18,3686.87,919.477
1818.18,3737.37,918.652
1818.18,3787.88,919.874
1818.18,3838.38,920.82
1818.18,3888.89,921.313
1818.18,3939.39,924.929
1818.18,3989.9,923.297
1818.18,4040.4,922.128
1818.18,4090.91,924.463
1818.18,4141.41,926.467
1818.18,4191.92,929.4
1818.18,4242.42,928.951
1818.18,4292.93,926.813
1818.18,4343.43,934.217
1818.18,4393.94,930.47
1818.18,4444.44,933.143
1818.18,4494.95,930.896
1818.18,4545.45,932.826
1818.18,4595.96,933.949
1818.18,4646.46,935.166
1818.18,4696.97,935.251
1818.18,4747.47,935.232
1818.18,4797.98,933.153
1818.18,4848.48,932.878
1818.18,4898.99,934.866
1818.18,4949.49,936.188
1818.18,5000.0,933.937
1868.69,0.0,936.249
1868.69,50.51,936.995
1868.69,101.01,932.167
1868.69,151.52,932.177
1868.69,202.02,933.363
1868.69,252.53,933.993
1868.69,303.03,932.007
1868.69,353.54,935.383
1868.69,404.04,933.095
1868.69,454.55,931.841
1868.69,505.05,928.356
1868.69,555.56,928.014
1868.69,606.06,930.579
1868.69,656.57,925.08
1868.69,707.07,930.657
1868.69,757.58,927.565
1868.69,808.08,933.582
1868.69,858.59,930.894
1868.69,909.09,925.07
1868.69,959.6,924.349
1868.69,1010.1,925.66
1868.69,1060.61,926.164
1868.69,1111.11,918.557
1868.69,1161.62,917.324
1868.69,1212.12,918.709
1868.69,1262.63,920.172
1868.69,1313.13,919.055
1868.69,1363.64,919.258
1868.69,1414.14,913.786
1868.69,1464.65,910.63
1868.69,1515.15,916.072
1868.69,1565.66,911.812
1868.69,1616.16,908.566
1868.69,1666.67,912.053
1868.69,1717.17,912.54
1868.69,1767.68,909.932
1868.69,1818.18,908.518
1868.69,1868.69,908.412
1868.69,1919.19,907.327
1868.69,1969.7,904.754
1868.69,2020.2,905.45
1868.69,2070.71,907.399
1868.69,2121.21,906.528
1868.69,2171.72,905.802
1868.69,2222.22,903.111
1868.69,2272.73,904.429
1868.69,2323.23,900.186
1868.69,2373.74,904.704
1868.69,2424.24,907.07
1868.69,2474.75,901.188
1868.69,2525.25,902.949
1868.69,2575.76,904.823
1868.69,2626.26,906.774
1868.69,2676.77,903.535
1868.69,2727.27,903.268
1868.69,2777.78,900.994
1868.69,2828.28,905.474
1868.69,2878.79,909.742
1868.69,2929.29,906.657
1868.69,2979.8,906.554
1868.69,3030.3,907.788
1868.69,3080.81,907.716
1868.69,3131.31,906.751
1868.69,3181.82,910.706
1868.69,3232.32,910.233
1868.69,3282.83,910.575
1868.69,3333.33,909.383
1868.69,3383.84,914.765
1868.69,3434.34,914.34
1868.69,3484.85,912.781
1868.69,3535.35,916.788
1868.69,3585.86,914.703
1868.69,3636.36,915.063
1868.69,3686.87,916.045
1868.69,3737.37,914.967
1868.69,3787.88,920.399
1868.69,3838.38,916.739
1868.69,3888.89,918.885
1868.69,3939.39,918.122
1868.69,3989.9,923.02
1868.69,4040.4,923.794
1868.69,4090.91,924.324
1868.69,4141.41,923.752
1868.69,4191.92,924.325
1868.69,4242.42,928.401
1868.69,4292.93,927.141
1868.69,4343.43,929.608
1868.69,4393.94,927.898
1868.69,4444.44,930.683
1868.69,4494.95,933.534
1868.69,4545.45,932.66
1868.69,4595.96,931.174
1868.69,4646.46,932.972
1868.69,4696.97,932.383
1868.69,4747.47,933.231
1868.69,4797.98,932.86
1868.69,4848.48,933.42
1868.69,4898.99,934.353
1868.69,4949.49,932.063
1868.69,5000.0,932.079
1919.19,0.0,931.021
1919.19,50.51,930.568
1919.19,101.01,931.244
1919.19,151.52,933.849
1919.19,202.02,931.537
1919.19,252.53,934.085
1919.19,303.03,932.805
1919.19,353.54,928.42
1919.19,404.04,933.236
1919.19,454.55,933.063
1919.19,505.05,928.92
1919.19,555.56,931.165
1919.19,606.06,927.983
1919.19,656.57,929.219
1919.19,707.07,925.782
1919.19,757.58,923.974
1919.19,808.08,926.009
1919.19,858.59,925.71
1919.19,909.09,924.317
1919.19,959.6,921.873
1919.19,1010.1,922.548
1919.19,1060.61,922.976
1919.19,1111.11,921.422
1919.19,1161.62,920.941
1919.19,1212.12,918.292
1919.19,1262.63,921.03
1919.19,1313.13,915.388
1919.19,1363.64,917.773
1919.19,1414.14,918.228
1919.19,1464.65,915.904
1919.19,1515.15,913.63
1919.19,1565.66,912.091
1919.19,1616.16,914.354
1919.19,1666.67,908.597
1919.19,1717.17,908.692
1919.19,1767.68,909.06
1919.19,1818.18,911.588
1919.19,1868.69,909.169
1919.19,1919.19,905.812
1919.19,1969.7,906.509
1919.19,2020.2,905.33
1919.19,2070.71,904.616
1919.19,2121.21,907.522
1919.19,2171.72,902.401
1919.19,2222.22,907.998
1919.19,2272.73,906.128
1919.19,2323.23,906.401
1919.19,2373.74,903.1
1919.19,2424.24,903.591
1919.19,2474.75,900.95
1919.19,2525.25,902.751
1919.19,2575.76,904.831
1919.19,2626.26,906.54
1919.19,2676.77,901.896
1919.19,2727.27,903.601
1919.19,2777.78,904.308
1919.19,2828.28,902.155
1919.19,2878.79,906.52
1919.19,2929.29,904.333
1919.19,2979.8,905.887
1919.19,3030.3,905.92
1919.19,3080.81,905.839
1919.19,3131.31,908.042
1919.19,3181.82,908.307
1919.19,3232.32,908.717
1919.19,3282.83,908.763
1919.19,3333.33,911.652
1919.19,3383.84,915.145
1919.19,3434.34,912.969
1919.19,3484.85,915.558
1919.19,3535.35,911.683
1919.19,3585.86,915.693
1919.19,3636.36,914.111
1919.19,3686.87,914.29
1919.19,3737.37,916.71
1919.19,3787.88,921.519
1919.19,3838.38,921.981
1919.19,3888.89,921.507
1919.19,3939.39,918.887
1919.19,3989.9,922.479
1919.19,4040.4,924.377
1919.19,4090.91,925.008
1919.19,4141.41,921.829
1919.19,4191.92,924.569
1919.19,4242.42,927.024
1919.19,4292.93,928.994
1919.19,4343.43,924.262
1919.19,4393.94,929.024
1919.19,4444.44,930.286
1919.19,4494.95,932.306
1919.19,4545.45,932.553
1919.19,4595.96,932.843
1919.19,4646.46,930.537
1919.19,4696.97,928.727
1919.19,4747.47,932.109
1919.19,4797.98,935.194
1919.19,4848.48,936.215
1919.19,4898.99,935.029
1919.19,4949.49,934.588
1919.19,5000.0,934.549
1969.7,0.0,932.318
1969.7,50.51,933.14
1969.7,101.01,936.649
1969.7,151.52,931.276
1969.7,202.02,936.184
1969.7,252.53,932.045
1969.7,303.03,935.017
1969.7,353.54,929.175
1969.7,404.04,932.729
1969.7,454.55,929.599
1969.7,505.05,927.708
1969.7,555.56,930.393
1969.7,606.06,931.346
1969.7,656.57,926.965
1969.7,707.07,924.945
1969.7,757.58,927.008
1969.7,808.08,926.232
1969.7,858.59,926.686
1969.7,909.09,926.642
1969.7,959.6,923.753
1969.7,1010.1,926.691
1969.7,1060.61,922.517
1969.7,1111.11,920.451
1969.7,1161.62,916.984
1969.7,1212.12,918.739
1969.7,1262.63,917.645
1969.7,1313.13,919.292
1969.7,1363.64,917.354
1969.7,1414.14,913.137
1969.7,1464.65,914.918
1969.7,1515.15,915.01
1969.7,1565.66,915.835
1969.7,1616.16,913.688
1969.7,1666.67,912.596
1969.7,1717.17,910.384
1969.7,1767.68,910.263
1969.7,1818.18,911.243
1969.7,1868.69,905.375
1969.7,1919.19,906.68
1969.7,1969.7,905.216
1969.7,2020.2,906.948
1969.7,2070.71,908.128
1969.7,2121.21,904.001
1969.7,2171.72,899.996
1969.7,2222.22,903.587
1969.7,2272.73,905.93
1969.7,2323.23,904.926
1969.7,2373.74,904.514
1969.7,2424.24,902.963
1969.7,2474.75,900.889
1969.7,2525.25,904.462
1969.7,2575.76,901.807
1969.7,2626.26,907.947
1969.7,2676.77,904.883
1969.7,2727.27,902.802
1969.7,2777.78,903.019
1969.7,2828.28,904.392
1969.7,2878.79,904.489
1969.7,2929.29,907.646
1969.7,2979.8,906.282
1969.7,3030.3,904.992
1969.7,3080.81,910.83
1969.7,3131.31,907.786
1969.7,3181.82,909.907
1969.7,3232.32,907.875
1969.7,3282.83,910.577
1969.7,3333.33,911.266
1969.7,3383.84,907.689
1969.7,3434.34,916.351
1969.7,3484.85,915.779
1969.7,3535.35,913.3
1969.7,3585.86,912.805
1969.7,3636.36,916.632
1969.7,3686.87,917.049
1969.7,3737.37,918.531
1969.7,3787.88,919.15
1969.7,3838.38,920.725
1969.7,3888.89,923.547
1969.7,3939.39,922.72
1969.7,3989.9,920.403
1969.7,4040.4,926.131
1969.7,4090.91,927.57
1969.7,4141.41,931.452
1969.7,4191.92,923.734
1969.7,4242.42,927.269
1969.7,4292.93,923.388
1969.7,4343.43,929.392
1969.7,4393.94,927.883
1969.7,4444.44,933.478
1969.7,4494.95,928.689
1969.7,4545.45,927.42
1969.7,4595.96,930.366
1969.7,4646.46,927.817
1969.7,4696.97,933.677
1969.7,4747.47,928.396
1969.7,4797.98,932.879
1969.7,4848.48,928.904
1969.7,4898.99,932.599
1969.7,4949.49,936.647
1969.7,5000.0,934.143
2020.2,0.0,931.287
2020.2,50.51,932.922
2020.2,101.01,932.931
2020.2,151.52,933.691
2020.2,202.02,929.805
2020.2,252.53,933.458
2020.2,303.03,926.542
2020.2,353.54,930.313
2020.2,404.04,930.165
2020.2,454.55,931.924
2020.2,505.05,930.168
2020.2,555.56,926.729
2020.2,606.06,926.942
2020.2,656.57,928.637
2020.2,707.07,927.369
2020.2,757.58,925.618
2020.2,808.08,925.029
2020.2,858.59,926.566
2020.2,909.09,923.292
2020.2,959.6,923.28
2020.2,1010.1,926.904
2020.2,1060.61,918.806
2020.2,1111.11,917.024
2020.2,1161.62,921.359
2020.2,1212.12,917.491
2020.2,1262.63,917.265
2020.2,1313.13,915.393
2020.2,1363.64,915.494
2020.2,1414.14,918.277
2020.2,1464.65,915.762
