packet_num,timestamp,src_ip,dst_ip,dst_port,packet_size,inter_arrival_ms,flow_id
1391,1700000019.495284,192.168.4.222,104.27.20.231,443,1041,1.378,NORMAL_0391
1392,1700000019.497293,192.168.1.150,104.24.91.149,443,813,2.009,NORMAL_0392
1393,1700000019.521497,192.168.4.42,104.20.135.30,443,1073,24.204,NORMAL_0393
1394,1700000019.524438,192.168.9.23,104.25.107.184,443,996,2.941,NORMAL_0394
1395,1700000019.525549,192.168.1.173,104.25.53.241,443,275,1.111,NORMAL_0395
1396,1700000019.527898,192.168.9.108,104.24.91.149,443,1266,2.349,NORMAL_0396
1397,1700000019.533018,192.168.4.238,104.16.57.20,443,1177,5.12,NORMAL_0397
1398,1700000019.535582,192.168.9.43,104.29.167.104,443,1048,2.564,NORMAL_0398
1399,1700000019.561981,192.168.3.131,104.29.141.12,443,297,26.399,NORMAL_0399
1400,1700000019.567282,192.168.8.209,104.26.63.185,443,114,5.301,NORMAL_0400
1401,1700000019.581540,192.168.2.92,104.23.52.91,443,680,14.258,NORMAL_0401
1402,1700000019.599492,192.168.2.64,104.25.116.58,443,756,17.952,NORMAL_0402
1403,1700000019.600137,192.168.3.33,104.28.169.241,443,278,0.645,NORMAL_0403
1404,1700000019.709180,192.168.7.153,104.29.194.174,443,1188,109.043,NORMAL_0404
1405,1700000019.741291,192.168.5.180,104.29.127.69,443,115,32.111,NORMAL_0405
1406,1700000019.742457,192.168.4.151,104.29.167.104,443,1068,1.166,NORMAL_0406
1407,1700000019.750494,192.168.4.130,104.18.169.160,443,1094,8.037,NORMAL_0407
1408,1700000019.753795,192.168.3.72,104.24.19.28,443,702,3.301,NORMAL_0408
1409,1700000019.784847,192.168.7.232,104.29.0.134,443,892,31.052,NORMAL_0409
1410,1700000019.786040,192.168.1.62,104.22.235.90,443,1128,1.193,NORMAL_0410
1411,1700000019.787988,192.168.8.37,104.29.127.69,443,359,1.948,NORMAL_0411
1412,1700000019.794873,192.168.2.108,104.29.141.12,443,451,6.885,NORMAL_0412
1413,1700000019.809041,192.168.5.197,104.29.141.12,443,141,14.168,NORMAL_0413
1414,1700000019.811392,192.168.5.53,104.27.75.111,443,605,2.351,NORMAL_0414
1415,1700000019.812582,192.168.9.61,104.20.21.79,443,562,1.19,NORMAL_0415
1416,1700000019.818794,192.168.2.138,104.25.53.241,443,507,6.212,NORMAL_0416
1417,1700000019.820295,192.168.6.62,104.20.135.30,443,379,1.501,NORMAL_0417
1418,1700000019.827070,192.168.8.138,104.23.52.91,443,336,6.775,NORMAL_0418
1419,1700000019.849482,192.168.2.98,104.21.154.104,443,893,22.412,NORMAL_0419
1420,1700000019.850067,192.168.5.117,104.26.104.176,443,1013,0.585,NORMAL_0420
1421,1700000019.855953,192.168.2.238,104.29.79.237,443,1295,5.886,NORMAL_0421
1422,1700000019.860585,192.168.8.243,104.26.223.156,443,1004,4.632,NORMAL_0422
1423,1700000019.863704,192.168.10.18,104.29.0.134,443,532,3.119,NORMAL_0423
1424,1700000019.864593,192.168.9.57,104.29.141.12,443,157,0.889,NORMAL_0424
1425,1700000019.885243,192.168.5.36,104.25.158.171,443,236,20.65,NORMAL_0425
1426,1700000019.886546,192.168.4.17,104.24.91.149,443,1093,1.303,NORMAL_0426
1427,1700000019.894639,192.168.3.203,104.23.83.250,443,1152,8.093,NORMAL_0427
1428,1700000019.901903,192.168.6.62,104.20.135.30,443,371,7.264,NORMAL_0428
1429,1700000019.907911,192.168.1.187,104.29.194.174,443,1297,6.008,NORMAL_0429
1430,1700000019.924755,192.168.6.226,104.21.211.7,443,594,16.844,NORMAL_0430
1431,1700000019.931210,192.168.6.42,104.24.19.28,443,1304,6.455,NORMAL_0431
1432,1700000019.933138,192.168.6.225,104.20.18.214,443,589,1.928,NORMAL_0432
1433,1700000019.934596,192.168.2.56,104.17.47.163,443,321,1.458,NORMAL_0433
1434,1700000019.940092,192.168.8.160,104.29.127.69,443,829,5.496,NORMAL_0434
1435,1700000019.942276,192.168.8.37,104.21.170.201,443,791,2.184,NORMAL_0435
1436,1700000019.945554,192.168.4.234,104.21.170.201,443,1168,3.278,NORMAL_0436
1437,1700000019.947138,192.168.8.207,104.18.125.95,443,359,1.584,NORMAL_0437
1438,1700000019.949810,192.168.5.249,104.29.0.134,443,280,2.672,NORMAL_0438
1439,1700000019.961087,192.168.9.23,104.16.57.20,443,266,11.277,NORMAL_0439
1440,1700000019.962281,192.168.4.2,104.27.107.175,443,305,1.194,NORMAL_0440
1441,1700000019.962476,192.168.2.114,104.22.235.90,443,307,0.195,NORMAL_0441
1442,1700000020.218527,192.168.8.129,104.20.18.214,443,131,256.051,NORMAL_0442
1443,1700000020.224041,192.168.1.8,104.23.83.250,443,1326,5.514,NORMAL_0443
1444,1700000020.225687,192.168.2.64,104.25.53.241,443,1286,1.646,NORMAL_0444
1445,1700000020.228180,192.168.6.196,104.29.167.104,443,880,2.493,NORMAL_0445
1446,1700000020.251505,192.168.1.221,104.20.18.214,443,428,23.325,NORMAL_0446
1447,1700000020.270263,192.168.5.36,104.25.158.171,443,282,18.758,NORMAL_0447
1448,1700000020.282748,192.168.9.193,104.27.20.231,443,1376,12.485,NORMAL_0448
1449,1700000020.284659,192.168.9.193,104.18.125.95,443,607,1.911,NORMAL_0449
1450,1700000020.293230,192.168.6.103,104.25.65.50,443,1148,8.571,NORMAL_0450
1451,1700000020.298938,192.168.9.115,104.25.80.113,443,1102,5.708,NORMAL_0451
1452,1700000020.299774,192.168.3.131,104.26.142.222,443,897,0.836,NORMAL_0452
1453,1700000020.305709,192.168.2.22,104.29.167.104,443,1245,5.935,NORMAL_0453
1454,1700000020.315280,192.168.7.21,104.20.21.79,443,446,9.571,NORMAL_0454
1455,1700000020.315894,192.168.7.153,104.18.169.160,443,512,0.614,NORMAL_0455
1456,1700000020.341622,192.168.9.61,104.25.53.241,443,755,25.728,NORMAL_0456
1457,1700000020.351455,192.168.4.104,104.16.98.103,443,202,9.833,NORMAL_0457
1458,1700000020.354708,192.168.2.223,104.17.240.57,443,1382,3.253,NORMAL_0458
1459,1700000020.356785,192.168.8.102,104.30.218.144,443,1165,2.077,NORMAL_0459
1460,1700000020.358649,192.168.1.29,104.21.154.104,443,417,1.864,NORMAL_0460
1461,1700000020.381770,192.168.3.203,104.25.80.113,443,131,23.121,NORMAL_0461
1462,1700000020.428773,192.168.2.40,104.17.47.163,443,729,47.003,NORMAL_0462
1463,1700000020.429805,192.168.1.221,104.21.211.7,443,903,1.032,NORMAL_0463
1464,1700000020.455640,192.168.1.167,104.16.170.198,443,1208,25.835,NORMAL_0464
1465,1700000020.457672,192.168.6.91,104.25.53.241,443,1347,2.032,NORMAL_0465
1466,1700000020.465188,192.168.10.7,104.29.167.104,443,729,7.516,NORMAL_0466
1467,1700000020.469750,192.168.2.223,104.28.169.241,443,802,4.562,NORMAL_0467
1468,1700000020.470293,192.168.7.91,104.30.218.144,443,371,0.543,NORMAL_0468
1469,1700000020.531356,192.168.6.238,104.24.19.28,443,760,61.063,NORMAL_0469
1470,1700000020.532148,192.168.2.114,104.29.127.69,443,490,0.792,NORMAL_0470
1471,1700000020.546514,192.168.5.63,104.20.21.79,443,516,14.366,NORMAL_0471
1472,1700000020.554770,192.168.2.16,104.20.135.30,443,776,8.256,NORMAL_0472
1473,1700000020.563587,192.168.6.113,104.18.142.90,443,894,8.817,NORMAL_0473
1474,1700000020.568068,192.168.2.92,104.29.127.69,443,569,4.481,NORMAL_0474
1475,1700000020.574275,192.168.7.49,104.24.91.149,443,1261,6.207,NORMAL_0475
1476,1700000020.580671,192.168.1.175,104.21.211.7,443,966,6.396,NORMAL_0476
1477,1700000020.593853,192.168.10.142,104.26.142.222,443,1385,13.182,NORMAL_0477
1478,1700000020.596262,192.168.4.234,104.20.21.79,443,132,2.409,NORMAL_0478
1479,1700000020.599398,192.168.2.108,104.29.167.104,443,277,3.136,NORMAL_0479
1480,1700000020.809952,192.168.7.187,104.16.98.103,443,1283,210.554,NORMAL_0480
1481,1700000020.815694,192.168.1.59,104.22.235.90,443,393,5.742,NORMAL_0481
1482,1700000020.818226,192.168.6.238,104.22.186.111,443,1085,2.532,NORMAL_0482
1483,1700000020.830382,192.168.1.245,104.20.18.214,443,407,12.156,NORMAL_0483
1484,1700000020.872058,192.168.4.246,104.29.167.104,443,1165,41.676,NORMAL_0484
1485,1700000020.875540,192.168.8.24,104.21.211.7,443,1270,3.482,NORMAL_0485
1486,1700000020.876990,192.168.8.207,104.16.170.198,443,403,1.45,NORMAL_0486
1487,1700000020.883515,192.168.6.55,104.16.59.225,443,1386,6.525,NORMAL_0487
1488,1700000020.948664,192.168.1.167,104.21.211.7,443,393,65.149,NORMAL_0488
1489,1700000020.954521,192.168.8.40,104.24.91.149,443,1225,5.857,NORMAL_0489
1490,1700000021.002355,192.168.4.36,104.23.52.91,443,918,47.834,NORMAL_0490
1491,1700000021.002563,192.168.4.130,104.29.127.69,443,136,0.208,NORMAL_0491
1492,1700000021.013066,192.168.7.153,104.16.59.225,443,742,10.503,NORMAL_0492
1493,1700000021.014565,192.168.9.194,104.24.19.28,443,788,1.499,NORMAL_0493
1494,1700000021.015616,192.168.9.26,104.17.47.163,443,677,1.051,NORMAL_0494
1495,1700000021.016556,192.168.10.103,104.25.4.171,443,321,0.94,NORMAL_0495
1496,1700000021.018468,192.168.1.246,104.16.59.225,443,315,1.912,NORMAL_0496
1497,1700000021.027422,192.168.4.172,104.24.19.28,443,1238,8.954,NORMAL_0497
1498,1700000021.234257,192.168.9.196,104.19.197.231,443,879,206.835,NORMAL_0498
1499,1700000021.255670,192.168.4.191,104.27.20.231,443,1300,21.413,NORMAL_0499
1500,1700000021.264652,192.168.10.110,104.28.169.241,443,1086,8.982,NORMAL_0000
1501,1700000021.267203,192.168.2.223,104.26.104.176,443,924,2.551,NORMAL_0001
1502,1700000021.370666,192.168.1.154,104.26.63.185,443,279,103.463,NORMAL_0002
1503,1700000021.371723,192.168.5.253,104.25.107.184,443,407,1.057,NORMAL_0003
1504,1700000021.379045,192.168.10.109,104.25.116.58,443,430,7.322,NORMAL_0004
1505,1700000021.382012,192.168.2.25,104.22.235.90,443,1116,2.967,NORMAL_0005
1506,1700000021.417737,192.168.6.103,104.24.250.65,443,1210,35.725,NORMAL_0006
1507,1700000021.420116,192.168.5.102,104.16.98.103,443,195,2.379,NORMAL_0007
1508,1700000021.424197,192.168.6.57,104.29.176.187,443,717,4.081,NORMAL_0008
1509,1700000021.448315,192.168.2.182,104.23.83.250,443,949,24.118,NORMAL_0009
1510,1700000021.449724,192.168.6.103,104.16.170.198,443,1260,1.409,NORMAL_0010
1511,1700000021.451287,192.168.6.15,104.17.47.163,443,153,1.563,NORMAL_0011
1512,1700000021.456604,192.168.10.227,104.29.194.174,443,1341,5.317,NORMAL_0012
1513,1700000021.463552,192.168.4.2,104.29.127.69,443,777,6.948,NORMAL_0013
1514,1700000021.466064,192.168.6.126,104.27.107.175,443,971,2.512,NORMAL_0014
1515,1700000021.469893,192.168.9.61,104.27.107.175,443,669,3.829,NORMAL_0015
1516,1700000021.482194,192.168.7.49,104.29.167.104,443,1009,12.301,NORMAL_0016
1517,1700000021.485909,192.168.4.222,104.19.197.231,443,152,3.715,NORMAL_0017
1518,1700000021.493252,192.168.4.222,104.26.63.185,443,418,7.343,NORMAL_0018
1519,1700000021.529850,192.168.4.42,104.25.53.241,443,762,36.598,NORMAL_0019
1520,1700000021.530402,192.168.9.108,104.25.65.50,443,741,0.552,NORMAL_0020
1521,1700000021.530438,192.168.6.57,104.16.57.20,443,227,0.036,NORMAL_0021
1522,1700000021.533588,192.168.6.19,104.29.127.69,443,1285,3.15,NORMAL_0022
1523,1700000021.535149,192.168.6.238,104.22.235.90,443,208,1.561,NORMAL_0023
1524,1700000021.550700,192.168.1.245,104.25.80.113,443,1299,15.551,NORMAL_0024
1525,1700000021.553412,192.168.5.40,104.22.235.90,443,470,2.712,NORMAL_0025
1526,1700000021.564544,192.168.9.43,104.25.116.58,443,569,11.132,NORMAL_0026
1527,1700000021.627870,192.168.6.55,104.21.170.201,443,1338,63.326,NORMAL_0027
1528,1700000021.631765,192.168.5.172,104.24.19.28,443,443,3.895,NORMAL_0028
1529,1700000021.636716,192.168.2.174,104.19.79.70,443,823,4.951,NORMAL_0029
1530,1700000021.661454,192.168.4.36,104.29.79.237,443,1165,24.738,NORMAL_0030
1531,1700000021.663945,192.168.1.207,104.29.167.104,443,663,2.491,NORMAL_0031
1532,1700000021.667088,192.168.2.250,104.21.211.7,443,407,3.143,NORMAL_0032
1533,1700000021.681417,192.168.2.175,104.29.127.69,443,838,14.329,NORMAL_0033
1534,1700000021.857528,192.168.10.142,104.21.55.98,443,301,176.111,NORMAL_0034
1535,1700000021.865863,192.168.4.234,104.22.130.12,443,964,8.335,NORMAL_0035
1536,1700000021.911556,192.168.10.145,104.16.57.20,443,206,45.693,NORMAL_0036
1537,1700000021.913796,192.168.9.194,104.28.169.241,443,1363,2.24,NORMAL_0037
1538,1700000021.923464,192.168.2.238,104.23.52.91,443,204,9.668,NORMAL_0038
1539,1700000021.931378,192.168.6.238,104.26.223.156,443,347,7.914,NORMAL_0039
1540,1700000021.937308,192.168.8.138,104.29.0.134,443,266,5.93,NORMAL_0040
1541,1700000021.938312,192.168.6.155,104.22.130.12,443,1356,1.004,NORMAL_0041
1542,1700000021.958647,192.168.4.172,104.21.211.7,443,1183,20.335,NORMAL_0042
1543,1700000021.967909,192.168.5.118,104.29.141.12,443,873,9.262,NORMAL_0043
1544,1700000021.975487,192.168.2.16,104.24.91.149,443,248,7.578,NORMAL_0044
1545,1700000021.979230,192.168.2.251,104.20.18.214,443,154,3.743,NORMAL_0045
1546,1700000021.985820,192.168.3.179,104.26.63.185,443,1261,6.59,NORMAL_0046
1547,1700000021.986872,192.168.5.117,104.24.19.28,443,109,1.052,NORMAL_0047
1548,1700000021.998422,192.168.8.102,104.30.218.144,443,1231,11.55,NORMAL_0048
1549,1700000022.023761,192.168.6.15,104.21.170.201,443,1120,25.339,NORMAL_0049
1550,1700000022.024521,192.168.2.251,104.29.194.174,443,803,0.76,NORMAL_0050
1551,1700000022.061343,192.168.4.198,104.25.65.50,443,1018,36.822,NORMAL_0051
1552,1700000022.078638,192.168.6.15,104.20.135.30,443,488,17.295,NORMAL_0052
1553,1700000022.079290,192.168.4.130,104.26.142.222,443,400,0.652,NORMAL_0053
1554,1700000022.083487,192.168.6.42,104.25.116.58,443,255,4.197,NORMAL_0054
1555,1700000022.165232,192.168.10.225,104.16.98.103,443,1016,81.745,NORMAL_0055
1556,1700000022.167213,192.168.1.245,104.27.75.111,443,698,1.981,NORMAL_0056
1557,1700000022.181141,192.168.3.139,104.29.127.69,443,907,13.928,NORMAL_0057
1558,1700000022.204840,192.168.5.118,104.18.142.90,443,698,23.699,NORMAL_0058
1559,1700000022.215182,192.168.9.34,104.17.240.57,443,571,10.342,NORMAL_0059
1560,1700000022.223935,192.168.1.195,104.21.211.7,443,698,8.753,NORMAL_0060
1561,1700000022.229520,192.168.6.29,104.22.186.111,443,950,5.585,NORMAL_0061
1562,1700000022.232701,192.168.8.102,104.23.52.91,443,119,3.181,NORMAL_0062
1563,1700000022.233846,192.168.1.59,104.19.79.70,443,849,1.145,NORMAL_0063
1564,1700000022.236763,192.168.5.180,104.20.134.42,443,1053,2.917,NORMAL_0064
1565,1700000022.329840,192.168.4.248,104.25.4.171,443,1355,93.077,NORMAL_0065
1566,1700000022.351129,192.168.1.207,104.19.79.70,443,255,21.289,NORMAL_0066
1567,1700000022.355090,192.168.4.234,104.26.223.156,443,700,3.961,NORMAL_0067
1568,1700000022.359252,192.168.4.104,104.17.47.163,443,132,4.162,NORMAL_0068
1569,1700000022.387077,192.168.8.55,104.17.240.57,443,161,27.825,NORMAL_0069
1570,1700000022.391280,192.168.10.109,104.20.21.79,443,599,4.203,NORMAL_0070
1571,1700000022.409505,192.168.5.112,104.25.65.50,443,1140,18.225,NORMAL_0071
1572,1700000022.456967,192.168.7.1,104.26.104.176,443,519,47.462,NORMAL_0072
1573,1700000022.457974,192.168.4.130,104.29.167.104,443,1084,1.007,NORMAL_0073
1574,1700000022.471758,192.168.9.76,104.21.55.98,443,1380,13.784,NORMAL_0074
1575,1700000022.473871,192.168.7.187,104.19.197.231,443,1193,2.113,NORMAL_0075
1576,1700000022.474961,192.168.2.98,104.24.19.28,443,1380,1.09,NORMAL_0076
1577,1700000022.487079,192.168.2.22,104.16.57.20,443,1164,12.118,NORMAL_0077
1578,1700000022.491242,192.168.10.18,104.16.59.225,443,1093,4.163,NORMAL_0078
1579,1700000022.491403,192.168.9.108,104.20.134.42,443,938,0.161,NORMAL_0079
1580,1700000022.499406,192.168.8.40,104.25.158.171,443,883,8.003,NORMAL_0080
1581,1700000022.515555,192.168.6.42,104.27.75.111,443,1109,16.149,NORMAL_0081
1582,1700000022.519598,192.168.9.21,104.30.218.144,443,704,4.043,NORMAL_0082
1583,1700000022.524417,192.168.1.150,104.20.21.79,443,792,4.819,NORMAL_0083
1584,1700000022.529287,192.168.1.221,104.30.218.144,443,109,4.87,NORMAL_0084
1585,1700000022.556389,192.168.9.61,104.25.53.241,443,1316,27.102,NORMAL_0085
1586,1700000022.558250,192.168.9.170,104.29.79.237,443,664,1.861,NORMAL_0086
1587,1700000022.565566,192.168.2.92,104.26.63.185,443,402,7.316,NORMAL_0087
1588,1700000022.567128,192.168.4.238,104.22.130.12,443,182,1.562,NORMAL_0088
1589,1700000022.662035,192.168.5.17,104.23.83.250,443,1017,94.907,NORMAL_0089
1590,1700000022.667615,192.168.9.170,104.22.186.111,443,654,5.58,NORMAL_0090
1591,1700000022.669954,192.168.1.8,104.26.63.185,443,154,2.339,NORMAL_0091
1592,1700000022.670274,192.168.6.15,104.25.116.58,443,1397,0.32,NORMAL_0092
1593,1700000022.681849,192.168.6.62,104.18.125.95,443,438,11.575,NORMAL_0093
1594,1700000022.694456,192.168.6.148,104.19.79.70,443,1198,12.607,NORMAL_0094
1595,1700000022.694576,192.168.2.92,104.21.154.104,443,1100,0.12,NORMAL_0095
1596,1700000022.697876,192.168.9.34,104.23.83.250,443,430,3.3,NORMAL_0096
1597,1700000022.702628,192.168.6.55,104.21.55.98,443,585,4.752,NORMAL_0097
1598,1700000022.707668,192.168.4.181,104.24.19.28,443,783,5.04,NORMAL_0098
1599,1700000022.771484,192.168.5.62,104.27.75.111,443,1164,63.816,NORMAL_0099
1600,1700000022.774140,192.168.7.49,104.24.19.28,443,385,2.656,NORMAL_0100
1601,1700000022.782138,192.168.2.156,104.22.235.90,443,217,7.998,NORMAL_0101
1602,1700000022.803199,192.168.8.209,104.16.98.103,443,210,21.061,NORMAL_0102
1603,1700000022.806182,192.168.5.103,104.21.55.98,443,626,2.983,NORMAL_0103
1604,1700000022.823619,192.168.2.156,104.26.63.185,443,1299,17.437,NORMAL_0104
1605,1700000022.826645,192.168.9.81,104.25.53.241,443,1241,3.026,NORMAL_0105
1606,1700000022.869646,192.168.1.159,104.27.75.111,443,325,43.001,NORMAL_0106
1607,1700000022.876967,192.168.6.91,104.24.91.149,443,324,7.321,NORMAL_0107
1608,1700000022.880809,192.168.6.216,104.16.57.20,443,803,3.842,NORMAL_0108
1609,1700000022.905689,192.168.5.63,104.16.98.103,443,802,24.88,NORMAL_0109
1610,1700000022.908251,192.168.6.57,104.21.55.98,443,677,2.562,NORMAL_0110
1611,1700000022.912610,192.168.9.193,104.27.20.231,443,161,4.359,NORMAL_0111
1612,1700000022.928050,192.168.3.117,104.30.218.144,443,1134,15.44,NORMAL_0112
1613,1700000022.935228,192.168.10.64,104.18.142.90,443,975,7.178,NORMAL_0113
1614,1700000022.936008,192.168.4.49,104.29.194.174,443,166,0.78,NORMAL_0114
1615,1700000022.947962,192.168.9.170,104.16.170.198,443,1055,11.954,NORMAL_0115
1616,1700000022.951717,192.168.5.253,104.29.141.12,443,105,3.755,NORMAL_0116
1617,1700000022.976713,192.168.10.227,104.20.18.214,443,347,24.996,NORMAL_0117
1618,1700000022.980866,192.168.8.55,104.25.65.50,443,929,4.153,NORMAL_0118
1619,1700000022.981272,192.168.2.182,104.24.250.65,443,170,0.406,NORMAL_0119
1620,1700000022.989826,192.168.4.36,104.29.141.12,443,1279,8.554,NORMAL_0120
1621,1700000023.026804,192.168.7.179,104.23.52.91,443,1223,36.978,NORMAL_0121
1622,1700000023.036412,192.168.6.216,104.26.223.156,443,1120,9.608,NORMAL_0122
1623,1700000023.039186,192.168.5.172,104.25.53.241,443,954,2.774,NORMAL_0123
1624,1700000023.058677,192.168.7.125,104.29.141.12,443,1114,19.491,NORMAL_0124
1625,1700000023.067685,192.168.1.149,104.29.176.187,443,907,9.008,NORMAL_0125
1626,1700000023.073414,192.168.9.81,104.25.107.184,443,1101,5.729,NORMAL_0126
1627,1700000023.165769,192.168.1.149,104.21.211.7,443,197,92.355,NORMAL_0127
1628,1700000023.179453,192.168.9.26,104.24.91.149,443,774,13.684,NORMAL_0128
1629,1700000023.189881,192.168.9.41,104.25.53.241,443,1305,10.428,NORMAL_0129
1630,1700000023.210126,192.168.7.106,104.25.65.50,443,1375,20.245,NORMAL_0130
1631,1700000023.210473,192.168.8.102,104.26.223.156,443,181,0.347,NORMAL_0131
1632,1700000023.211209,192.168.9.197,104.21.211.7,443,1046,0.736,NORMAL_0132
1633,1700000023.220886,192.168.8.55,104.27.107.175,443,920,9.677,NORMAL_0133
1634,1700000023.222458,192.168.8.55,104.16.170.198,443,758,1.572,NORMAL_0134
1635,1700000023.222505,192.168.4.198,104.25.4.171,443,664,0.047,NORMAL_0135
1636,1700000023.321765,192.168.1.175,104.16.98.103,443,819,99.26,NORMAL_0136
1637,1700000023.326367,192.168.1.154,104.26.223.156,443,519,4.602,NORMAL_0137
1638,1700000023.328892,192.168.3.130,104.29.79.237,443,238,2.525,NORMAL_0138
1639,1700000023.335230,192.168.5.136,104.24.19.28,443,917,6.338,NORMAL_0139
1640,1700000023.337021,192.168.4.234,104.26.142.222,443,869,1.791,NORMAL_0140
1641,1700000023.340018,192.168.1.207,104.21.55.98,443,740,2.997,NORMAL_0141
1642,1700000023.358546,192.168.1.207,104.16.170.198,443,1130,18.528,NORMAL_0142
1643,1700000023.359072,192.168.5.197,104.18.169.160,443,1369,0.526,NORMAL_0143
1644,1700000023.363216,192.168.10.109,104.21.170.201,443,679,4.144,NORMAL_0144
1645,1700000023.509008,192.168.4.222,104.29.79.237,443,962,145.792,NORMAL_0145
1646,1700000023.510533,192.168.2.98,104.16.57.20,443,733,1.525,NORMAL_0146
1647,1700000023.518317,192.168.10.7,104.17.47.163,443,1264,7.784,NORMAL_0147
1648,1700000023.520508,192.168.5.102,104.23.52.91,443,110,2.191,NORMAL_0148
1649,1700000023.548033,192.168.10.26,104.18.125.95,443,979,27.525,NORMAL_0149
1650,1700000023.550140,192.168.2.25,104.28.169.241,443,488,2.107,NORMAL_0150
1651,1700000023.554055,192.168.2.12,104.21.154.104,443,182,3.915,NORMAL_0151
1652,1700000023.585098,192.168.5.117,104.25.158.171,443,461,31.043,NORMAL_0152
1653,1700000023.585505,192.168.6.29,104.29.176.187,443,1385,0.407,NORMAL_0153
1654,1700000023.596203,192.168.9.26,104.24.19.28,443,252,10.698,NORMAL_0154
1655,1700000023.637235,192.168.1.173,104.25.4.171,443,980,41.032,NORMAL_0155
1656,1700000023.641879,192.168.8.160,104.25.65.50,443,1067,4.644,NORMAL_0156
1657,1700000023.644113,192.168.4.181,104.24.19.28,443,736,2.234,NORMAL_0157
1658,1700000023.662928,192.168.8.55,104.29.0.134,443,1062,18.815,NORMAL_0158
